Restaurant Name,Restaurant ID,User Name,User ID,Rating
The Terrace at Gilly's Redefined,18586207,Anusha Stars,1692350,5.0
The Terrace at Gilly's Redefined,18586207,Sarkari,2690320,4.0
The Terrace at Gilly's Redefined,18586207,Rahul Sali,59657913,5.0
The Terrace at Gilly's Redefined,18586207,Priyanka,33555319,5.0
The Terrace at Gilly's Redefined,18586207,HungRAI,410091,4.0
The Terrace at Gilly's Redefined,18586207,Tresa Mary,51236483,4.0
The Terrace at Gilly's Redefined,18586207,Jithin Qatrika,30190372,5.0
The Terrace at Gilly's Redefined,18586207,Tanya Jain,469769,5.0
The Terrace at Gilly's Redefined,18586207,Sangya Singh,32897665,4.0
The Terrace at Gilly's Redefined,18586207,Priyanka Debnath,3705391,4.0
The Terrace at Gilly's Redefined,18586207,ABHIJITH SUDHAKAR,121141,4.0
The Terrace at Gilly's Redefined,18586207,Shweta Ratapara,33220062,4.0
The Terrace at Gilly's Redefined,18586207,Saurabh,113322,4.0
The Terrace at Gilly's Redefined,18586207,Kiran Palakodeti,1056295,3.0
The Terrace at Gilly's Redefined,18586207,Anup Bhutada,42953473,5.0
Red Rhino,18492910,Anshuman Anand,15788,5.0
Red Rhino,18492910,Sayan Goswami,29035451,5.0
Red Rhino,18492910,Anil Kumar,338110,4.0
Red Rhino,18492910,Tarunima Ghosh,43568781,3.0
Red Rhino,18492910,Miraj,60812916,5.0
Red Rhino,18492910,Vivek,32518727,4.0
Red Rhino,18492910,Nandini Bhat,66799911,3.0
Red Rhino,18492910,Sahil Leo,88648927,5.0
Red Rhino,18492910,Prerna Singh,50158378,3.0
Red Rhino,18492910,Rishab Raina,30002458,4.0
Red Rhino,18492910,Utsav Walia,49291855,2.0
Red Rhino,18492910,Shreyas Kemparaj,605370,2.0
Red Rhino,18492910,Richa Kulshrestha,2208232,4.0
Red Rhino,18492910,Ekta Nayak,27365170,5.0
Red Rhino,18492910,Venkat Reddy,45695460,4.0
Burma Burma,18625420,Ritesh Nama,31668099,5.0
Burma Burma,18625420,Sridevi Vamanan,30314526,5.0
Burma Burma,18625420,Jagruti Sridhama,35281405,4.0
Burma Burma,18625420,Ayush Lodha,3017611,5.0
Burma Burma,18625420,Drakshya Madhulika,31802460,4.0
Burma Burma,18625420,Pritish Roy Chowdhury,3092941,5.0
Burma Burma,18625420,Sneha Chugh,2450554,5.0
Burma Burma,18625420,Srinidhi Pna,38413727,5.0
Burma Burma,18625420,Vinu Natarajan,89153448,5.0
Burma Burma,18625420,Debopriyo Das,87390,5.0
Burma Burma,18625420,Shashidhar Setty,810834,5.0
Burma Burma,18625420,Kiran Volety,37993730,5.0
Burma Burma,18625420,Avantika Samson,33737665,5.0
Burma Burma,18625420,Ramesh Kamath,13858321,4.0
Burma Burma,18625420,Bharathi Mani,37119266,5.0
Burma Burma,18625420,GulpingNomads,33662211,4.0
Burma Burma,18625420,Ashni,48514832,5.0
Burma Burma,18625420,Neha Nagda,2993056,5.0
Burma Burma,18625420,Janani Subramani,57254927,5.0
Burma Burma,18625420,Manish Mehta,512369,5.0
Burma Burma,18625420,Mangalam Singhania,31075188,5.0
Burma Burma,18625420,Preksha Sringeri,528169,5.0
Burma Burma,18625420,PeeBee,31022665,5.0
Burma Burma,18625420,Drishtii Jaisingh,1304408,4.0
Burma Burma,18625420,Nanditareddy,60430769,1.0
Burma Burma,18625420,Shruthi N Gowda,1365275,4.0
Burma Burma,18625420,Mudita.manot,37228074,5.0
Burma Burma,18625420,Ravi Kumar,365900,5.0
Burma Burma,18625420,Gunjan Pal,7444931,5.0
Burma Burma,18625420,Jatin,207480,5.0
Burma Burma,18625420,Ananta Kumari,33465568,5.0
Burma Burma,18625420,Ankit Arora,861238,5.0
Burma Burma,18625420,Arpit Kothari,48974996,5.0
Burma Burma,18625420,Sabita Nair,1589170,4.0
Burma Burma,18625420,Sandeep Menon,163815,4.0
Burma Burma,18625420,Anchal Singh,38121383,4.0
Burma Burma,18625420,Urmimala Bhattacharjee,942252,4.0
Burma Burma,18625420,Anand Vecham,1439869,4.0
Burma Burma,18625420,Supriya Shetty Prasad,59026940,5.0
Burma Burma,18625420,Trinisha Thomas,31812284,5.0
Burma Burma,18625420,Anil Kumar,50271667,1.0
Burma Burma,18625420,Raveesh Srinivasan,35592885,5.0
Burma Burma,18625420,Ridiculouslyhungry,359216,5.0
Burma Burma,18625420,Shivani Rawat,38091951,3.0
Burma Burma,18625420,Ankit Choudhary,34707634,4.0
Burma Burma,18625420,Tanvi,548964,5.0
Burma Burma,18625420,Shreya Muddappa,39701723,5.0
Burma Burma,18625420,Tanushree Mahensaria,30202450,5.0
Burma Burma,18625420,Grishma Ajmera,11028691,4.0
Burma Burma,18625420,Ashwin Chandra,307973,5.0
Burma Burma,18625420,Karishma Dugar,1189077,4.0
Burma Burma,18625420,Trendy Watches,40513223,2.0
Burma Burma,18625420,Khyati Talwar,42962099,5.0
Burma Burma,18625420,Ayushi Agrawal,16169523,5.0
Burma Burma,18625420,Raj Kiran,1571824,5.0
Burma Burma,18625420,Lintu Varghese Koshy,85051219,4.0
Burma Burma,18625420,Abhishek Mukherjee,2667774,5.0
Burma Burma,18625420,Sudipto Nayak,1643612,3.0
Burma Burma,18625420,Priyansha,31241473,5.0
Burma Burma,18625420,Rasika Tulaskar,3093732,5.0
Burma Burma,18625420,Prathiba Maller,35098749,3.0
Burma Burma,18625420,Sri Vatsa,32106421,5.0
Burma Burma,18625420,Rishi Zaveri,58185824,5.0
Burma Burma,18625420,Priya Iyer,16458811,4.0
Burma Burma,18625420,Prabhu Dhev Ravi,29059057,5.0
Burma Burma,18625420,Nikita,3064731,5.0
Burma Burma,18625420,Raj,27837526,3.0
Burma Burma,18625420,Mayank Jaggi,56966340,5.0
Burma Burma,18625420,Prashant Adukia,49236399,5.0
Burma Burma,18625420,Aman Kumar,39410684,5.0
Burma Burma,18625420,Prateek Mukherji,733372,5.0
Burma Burma,18625420,Rinki Musaddi,30794035,5.0
Burma Burma,18625420,Alisha,31701171,3.0
Burma Burma,18625420,Namratha,20574064,4.0
Burma Burma,18625420,Poonam Rao,449845,5.0
Burma Burma,18625420,Deepti,29166137,4.0
Burma Burma,18625420,Varun,3964941,4.0
Burma Burma,18625420,Devika Chatterjee,2493318,5.0
Burma Burma,18625420,Purva Parwani,52377530,5.0
Burma Burma,18625420,Divij Sharma,454377,5.0
Burma Burma,18625420,Sujith Reghu,33671801,5.0
Burma Burma,18625420,Swapna,33158631,5.0
Burma Burma,18625420,Vrinda Suresh,31390112,5.0
Burma Burma,18625420,Meghana Hassan,46212106,5.0
Burma Burma,18625420,Lord Of Good Food,488203,5.0
Burma Burma,18625420,Foodopotamus,42606695,5.0
Burma Burma,18625420,Nikita Shah,150029,5.0
Burma Burma,18625420,Sai Siddhant Panda,48687407,5.0
Burma Burma,18625420,MSM,8852,5.0
Burma Burma,18625420,Archana Subrahmanya,1096416,5.0
Burma Burma,18625420,Sapna Panjabi,29939817,5.0
Burma Burma,18625420,NNN,81750976,4.0
Burma Burma,18625420,Shruthi Somanath,208670,5.0
Burma Burma,18625420,Shrusti Mohanty,748637,3.0
Burma Burma,18625420,Vivekanand S,768522,5.0
Burma Burma,18625420,Manoj Tadepalli,789847,4.0
Burma Burma,18625420,T Srinivasa Rao,37281422,5.0
Burma Burma,18625420,Mayuri Nidigallu,6184071,5.0
Burma Burma,18625420,Anirudha,2934940,5.0
Burma Burma,18625420,Monideepa Chandra,252779,5.0
Burma Burma,18625420,Megha Agarwal,53697325,5.0
Burma Burma,18625420,Tushar Shukla,729467,3.0
Burma Burma,18625420,Gopal K Parmeswar,29028410,5.0
Burma Burma,18625420,Neha Sapru,278841,5.0
Burma Burma,18625420,Suraj Sashi,55448599,5.0
Burma Burma,18625420,Chai_foodtales,2130702,4.0
Burma Burma,18625420,Shweta Bhat,656800,4.0
Burma Burma,18625420,Nikhil Singla,31021666,2.0
Burma Burma,18625420,Ashish Fatnani,48263479,4.0
Burma Burma,18625420,Raman Shukla,35341820,4.0
Burma Burma,18625420,Neeru,13907321,4.0
Burma Burma,18625420,The Bhukkad Vakeel,15969015,4.0
Burma Burma,18625420,One90six,32130725,4.0
Burma Burma,18625420,Nivedita Hegde,2170084,4.0
Burma Burma,18625420,Sharanya Vijay Govindan,52606659,5.0
Burma Burma,18625420,Kaveri Holla,30594976,5.0
Burma Burma,18625420,Keerthana,31573492,5.0
Burma Burma,18625420,Shivakumara Ks,8742071,4.0
Burma Burma,18625420,Sanjay Khan Nagra,35823,5.0
Burma Burma,18625420,Vaishali R,77767202,5.0
Burma Burma,18625420,CalendarKhaanaLao,1976026,4.0
Burma Burma,18625420,Rajlaxmi,30362970,5.0
Burma Burma,18625420,Shashank Jaiswal,1434500,5.0
Burma Burma,18625420,Pavithra Rajagopal,20417728,4.0
Burma Burma,18625420,Swapnil Talekar,699057,5.0
Burma Burma,18625420,Kavitha Krishnamurthy,34444273,5.0
Burma Burma,18625420,Dhruva Ramdas,30651702,5.0
Burma Burma,18625420,Eshwar Vemala,187363,5.0
Burma Burma,18625420,Sajumx,50269625,3.0
Burma Burma,18625420,Karan Jaidka,5792421,5.0
Burma Burma,18625420,Isha Kaur,36363182,4.0
Burma Burma,18625420,Lakshmi Setty,1090423,4.0
Burma Burma,18625420,Carl,814771,2.0
Burma Burma,18625420,Surabhi Hathwar,37972543,4.0
Burma Burma,18625420,Sonakshi Biswas,1123513,4.0
Burma Burma,18625420,Anupam,1211728,3.0
Burma Burma,18625420,Saileshshetty,49032619,5.0
Burma Burma,18625420,Srikar Vankadaru,126578,5.0
Burma Burma,18625420,Siddharth Khandelwal,530175,4.0
Burma Burma,18625420,Manu S Jagan,5208261,5.0
Burma Burma,18625420,Single In The City!,33118467,5.0
Burma Burma,18625420,Akshaya/Sailee Prabhu Salgaonkar,35754310,5.0
Burma Burma,18625420,Subhadeep Mondal,443092,4.0
Burma Burma,18625420,Nikita,51757792,5.0
Burma Burma,18625420,Saju Biber,51430799,5.0
Burma Burma,18625420,Isha Kaur,36363182,4.0
Burma Burma,18625420,Lakshmi Setty,1090423,4.0
Burma Burma,18625420,Carl,814771,2.0
Burma Burma,18625420,Surabhi Hathwar,37972543,4.0
Burma Burma,18625420,Sonakshi Biswas,1123513,4.0
Burma Burma,18625420,Anupam,1211728,3.0
Burma Burma,18625420,Saileshshetty,49032619,5.0
Burma Burma,18625420,Srikar Vankadaru,126578,5.0
Burma Burma,18625420,Siddharth Khandelwal,530175,4.0
Burma Burma,18625420,Manu S Jagan,5208261,5.0
Burma Burma,18625420,Single In The City!,33118467,5.0
Burma Burma,18625420,Akshaya/Sailee Prabhu Salgaonkar,35754310,5.0
Burma Burma,18625420,Subhadeep Mondal,443092,4.0
Burma Burma,18625420,Nikita,51757792,5.0
Burma Burma,18625420,Saju Biber,51430799,5.0
Burma Burma,18625420,Keerthana Krishnamurthy,34680259,5.0
Burma Burma,18625420,Mondakranta Saikia,22287,5.0
Burma Burma,18625420,Avanthika Chaithanya,137073,5.0
Burma Burma,18625420,Anuj Patel,32871670,5.0
Burma Burma,18625420,Deeksha S Diwakar,1256930,5.0
Burma Burma,18625420,Vivek Ojha,57069024,4.0
Burma Burma,18625420,Hariharan,31606465,3.0
Burma Burma,18625420,Akshay,40147,5.0
Burma Burma,18625420,Kanika Mowke,69164968,5.0
Burma Burma,18625420,Food Lovers,40255384,3.0
Burma Burma,18625420,Slashermonty,1279077,5.0
Burma Burma,18625420,Salma,60079791,5.0
Burma Burma,18625420,Priya Syriac,1137116,5.0
Burma Burma,18625420,Pooja Bajaj,1428780,5.0
Burma Burma,18625420,Food Aesthete,36695151,5.0
Burma Burma,18625420,Vani Subramaniam,2684098,5.0
Burma Burma,18625420,Renuka Haran,217204,5.0
Burma Burma,18625420,Pooj,356166,5.0
Burma Burma,18625420,Sunheri Bajpe,4448761,5.0
Burma Burma,18625420,Saloni Shah,1921094,5.0
Burma Burma,18625420,Sunil Kumar,36300003,2.0
Burma Burma,18625420,Aditi Jain,57961028,4.0
Burma Burma,18625420,Siddharth,35678179,5.0
Burma Burma,18625420,Prateek Agrawal,421409,4.0
Burma Burma,18625420,Shilpa Mehta Bantia,64252440,4.0
Burma Burma,18625420,Amal Padmanabhan,3097468,1.0
Burma Burma,18625420,Dipu,38021193,3.0
Burma Burma,18625420,Pria Kolisetty,291567,4.0
Burma Burma,18625420,Nishanth Seshadri,48824511,5.0
Burma Burma,18625420,Rupa Sriram,32546188,4.0
Burma Burma,18625420,Pooja Lunia,58467350,5.0
Burma Burma,18625420,Dimpi Singh,49834128,5.0
Burma Burma,18625420,Pradipto Das,1204310,4.0
Burma Burma,18625420,Foodie_by_hobby,194379,4.0
Burma Burma,18625420,Narendra.sathyanarayana,115096,5.0
Burma Burma,18625420,Nisa High & Away,2572946,4.0
Burma Burma,18625420,VR,306406,4.0
Burma Burma,18625420,Karuna Kumari,1657322,5.0
Burma Burma,18625420,Meg B,38917680,5.0
Burma Burma,18625420,V!nutha Ramamohan- Bangalorean Foodie,276503,5.0
Burma Burma,18625420,Srikant Kanoi,6374801,5.0
Burma Burma,18625420,Neha Kumari,31214301,4.0
Burma Burma,18625420,Nidhi Kakani Sharda,33121119,3.0
Burma Burma,18625420,Animesh Singhai Anora,452552,4.0
Burma Burma,18625420,Vijeta Biradar,47774188,4.0
Burma Burma,18625420,Chetana Ram,1688996,5.0
Burma Burma,18625420,Srinivas K,35631930,2.0
Burma Burma,18625420,Tazeen Munnavar,1494670,4.0
Burma Burma,18625420,Niel! Othniel,42742458,5.0
Burma Burma,18625420,Jessamine,41253104,4.0
Burma Burma,18625420,Monisha Pujar,1655432,3.0
Burma Burma,18625420,Manish Choudhary,1208785,4.0
Burma Burma,18625420,Saurabh,113322,4.0
Burma Burma,18625420,Yadu Arora,16215193,5.0
Burma Burma,18625420,Sanjay Prasad,29522747,5.0
Burma Burma,18625420,Tanupriya Gupta,2312140,1.0
Burma Burma,18625420,Dennislizy,48505520,2.0
Burma Burma,18625420,Utsav Aggarwal,427316,4.0
Burma Burma,18625420,Alankrita Amarnath,54596483,5.0
Burma Burma,18625420,Peter Paul,485930,5.0
Burma Burma,18625420,Abhinav,10939631,4.0
Burma Burma,18625420,Keziah Johnson,37349333,4.0
Burma Burma,18625420,Gaurav Gupta,16146785,5.0
Burma Burma,18625420,Mahra Karan,41849189,5.0
Burma Burma,18625420,SS,50126112,4.0
Burma Burma,18625420,Sai Pujita Thulluri,49812716,3.0
Burma Burma,18625420,Dechammadrushya,57817163,5.0
Burma Burma,18625420,Sandhya Gopalakrishna,754621,4.0
Burma Burma,18625420,Chitra Raja,47359351,5.0
Burma Burma,18625420,J O,40252273,4.0
Burma Burma,18625420,Devina Saraf,781290,4.0
Burma Burma,18625420,Polaroid Pandas,55369942,4.0
Burma Burma,18625420,Naveen Kumar M,621579,4.0
Burma Burma,18625420,Dinraj Pai Khot,15774958,5.0
Burma Burma,18625420,Punit S,1864770,5.0
Burma Burma,18625420,Vivek Shah,31608855,5.0
Burma Burma,18625420,Aravind Subramanian,42494124,5.0
Burma Burma,18625420,Oshin Katulkar,32609529,1.0
Burma Burma,18625420,Sarthak Jain,41984492,1.0
Burma Burma,18625420,Sushi,1673134,5.0
Burma Burma,18625420,Deepika Kondajji,67560744,4.0
Burma Burma,18625420,Vijaykrishna Ranganathan,243290,4.0
Burma Burma,18625420,Mehul,39976322,5.0
Burma Burma,18625420,Rajeev Gupta,9352711,5.0
Burma Burma,18625420,Priyanka Jain,20267734,4.0
Burma Burma,18625420,Priyanka Jain,2037854,3.0
Burma Burma,18625420,Reshma Arora,483763,4.0
Burma Burma,18625420,Puja Saraf,2131654,4.0
Burma Burma,18625420,Food Trail India,48884979,4.0
Burma Burma,18625420,Shraddhashetty.307,39266155,5.0
Burma Burma,18625420,Devbrat Mishra,2205112,4.0
Burma Burma,18625420,Marina,61052479,5.0
Burma Burma,18625420,Neha Prasad,29818443,4.0
Burma Burma,18625420,Shilpa Pandian,33722112,4.0
Burma Burma,18625420,Nikitha Bagalkoti,1876138,2.0
Burma Burma,18625420,Dhruva Somayaji,37810689,5.0
Burma Burma,18625420,Dharashree Chinna,46059368,2.0
Burma Burma,18625420,Sanjana,2615722,5.0
Burma Burma,18625420,Nupur Gupta,38292412,5.0
Burma Burma,18625420,Gastronomy,4178041,4.0
Burma Burma,18625420,Lavanya Kurup,31980211,4.0
Burma Burma,18625420,Vishaak Kumar,941737,5.0
Burma Burma,18625420,Aishwarya S Menon,4233461,1.0
Burma Burma,18625420,Kalyan Pachigolla,8242221,3.0
Burma Burma,18625420,Vikram Iyengar,1002419,5.0
Burma Burma,18625420,Ipsita Sarkar,167135,4.0
Burma Burma,18625420,Kunal Tiwari,29547184,5.0
Burma Burma,18625420,Krishna,48439509,5.0
Burma Burma,18625420,Emmanuel,15966426,4.0
Burma Burma,18625420,BeerAppreciator,391118,3.0
Burma Burma,18625420,Bhuvan Ravishankar,763470,5.0
Burma Burma,18625420,Sudipto Biswas,33940207,4.0
Burma Burma,18625420,Padma Gopalan,657476,4.0
Burma Burma,18625420,Sonal B,7113941,1.0
Burma Burma,18625420,Suchit,1848062,5.0
Burma Burma,18625420,Shardul Bahuguna,31729347,5.0
Burma Burma,18625420,YOGYATA AGRAWAL,11339131,5.0
Burma Burma,18625420,Trippingspoons,1467716,5.0
Burma Burma,18625420,FoodGasm 🤤,2228286,3.0
Burma Burma,18625420,Sabooneha16,7921091,4.0
Burma Burma,18625420,Shradha,1367886,5.0
Burma Burma,18625420,Vikram Pratap Singh,388440,1.0
Burma Burma,18625420,Pooja,2800612,5.0
Burma Burma,18625420,Sai Dhawal,36189142,4.0
Burma Burma,18625420,Sreeja Purkayastha,639873,4.0
Burma Burma,18625420,Rajani Deshpande,31201581,3.0
Burma Burma,18625420,Vaishnavi Jadhav,461610,4.0
Burma Burma,18625420,Vachana HR,37057322,5.0
Burma Burma,18625420,Souvita Sinha,192222,2.0
Burma Burma,18625420,Gayatri Balakrishnan,36260607,5.0
Burma Burma,18625420,Foodie In Bangalore,31239171,5.0
Burma Burma,18625420,Vids,15011011,4.0
Burma Burma,18625420,Kriti Dubey,34152906,5.0
Burma Burma,18625420,Surbhi Chawla,56209403,5.0
Burma Burma,18625420,Madan,41836129,5.0
Burma Burma,18625420,Nithya Ramesh,47054831,4.0
Burma Burma,18625420,Kaustubh Kulkarni,35616141,4.0
Burma Burma,18625420,Unus Memon,34674202,5.0
Burma Burma,18625420,Uthra Ramakrishna,51184694,2.0
Burma Burma,18625420,Priya Manohar,33347912,1.0
Burma Burma,18625420,Mahika Khanna,1182504,4.0
Burma Burma,18625420,Archana GP,1172681,5.0
Burma Burma,18625420,Karan,2087206,4.0
Burma Burma,18625420,Aditya Ashok Kumar,9316301,5.0
Burma Burma,18625420,Anupama,295121,5.0
Burma Burma,18625420,P.S Mahra,455227,5.0
Burma Burma,18625420,Shubha Divakaran,30598940,1.0
Burma Burma,18625420,Dheeraj M. Tolanii,16200024,4.0
Burma Burma,18625420,Rishika Rao,446662,3.0
Burma Burma,18625420,Rachit Khare,376955,5.0
Burma Burma,18625420,Suneha Gupta,56056376,5.0
Burma Burma,18625420,Nikita Suresh,2314354,4.0
Burma Burma,18625420,Nisarga SA,34330500,4.0
Burma Burma,18625420,Spurthy Prabhakar,31214461,4.0
Burma Burma,18625420,Ankit Gandhi || Eat.Review.Repeat,326419,5.0
Burma Burma,18625420,Pal J,35814535,5.0
Burma Burma,18625420,Teju Ap,9472561,4.0
Burma Burma,18625420,Ashwini Amit Devurkar,2707558,4.0
Burma Burma,18625420,Sandesh Kumar,31346247,4.0
Burma Burma,18625420,Shruti Singhal,15826314,5.0
Burma Burma,18625420,Gunjan Shukla,20551561,5.0
Burma Burma,18625420,Pavan Kumar M,34576244,1.0
Burma Burma,18625420,Amrita & Anugrah,34991654,4.0
Burma Burma,18625420,Divya Malhari,13978871,4.0
Burma Burma,18625420,Gautham Bhat,37497369,5.0
Burma Burma,18625420,Tusharika Goswami,619175,5.0
Burma Burma,18625420,Himaani Ravi,6257901,3.0
Burma Burma,18625420,Vivek Verma,70917,4.0
Burma Burma,18625420,Krishna Marathe,10698881,5.0
Burma Burma,18625420,Sukriti Somvanshi,27916741,2.0
Burma Burma,18625420,Arvind Ravichandran,33551478,5.0
Burma Burma,18625420,Satish Reddy,38494895,5.0
Burma Burma,18625420,Vallari Joshi,50423453,4.0
Burma Burma,18625420,Fariza Hussain,36897984,5.0
Burma Burma,18625420,Ranu Sharma,13691951,3.0
Burma Burma,18625420,Viren K Dharamshi,349976,4.0
Burma Burma,18625420,Reshma Alex,7467471,4.0
Burma Burma,18625420,Radhika Vinod Kumar,29202412,3.5
Burma Burma,18625420,Saurabh Jaju,390528,2.0
Burma Burma,18625420,Arup Jyoti Kakati,46033926,4.0
Burma Burma,18625420,Varsha Ravi,760564,5.0
Burma Burma,18625420,Rahil Shah,239918,5.0
Burma Burma,18625420,Shamanthgowdaa,41932190,5.0
Burma Burma,18625420,Rashibalar123,37366515,4.0
Burma Burma,18625420,Arihant,1480967,5.0
Burma Burma,18625420,Lakshman Prasad,370417,5.0
Burma Burma,18625420,Bhagya Shenoy,38683570,5.0
Burma Burma,18625420,Aamir Khan,38437110,4.0
Burma Burma,18625420,Nihal,36350779,5.0
Burma Burma,18625420,Apoorv Gupta,3147067,5.0
Burma Burma,18625420,Delna Shahuna Baindur,319171,5.0
Burma Burma,18625420,Surbhi Singh,11716131,3.0
Burma Burma,18625420,Aditya Shenoy,52453206,4.0
Burma Burma,18625420,Anand Ratnaparkhi,15964070,4.0
Burma Burma,18625420,Mahi,30833693,4.0
Burma Burma,18625420,Pooja Bandu,1191396,5.0
Burma Burma,18625420,Rohan Dantewadia,238221,4.0
Burma Burma,18625420,Alvin Christ,60728796,5.0
Burma Burma,18625420,Avradeep Bhattacharya,480378,1.0
Burma Burma,18625420,Lakshmi Syamala,1159435,5.0
Burma Burma,18625420,Vivek Vasudevan,2001590,5.0
Burma Burma,18625420,Aayushi Paliwal,32005648,5.0
Burma Burma,18625420,Harshith Metkal,3043946,4.0
Burma Burma,18625420,The Bangalore Foodies,19596,5.0
Burma Burma,18625420,Duha Shabbir,35669699,4.0
Burma Burma,18625420,Bali,786947,5.0
Burma Burma,18625420,Two Fat Potaytoes,43840009,5.0
Burma Burma,18625420,RiaRheaRiya,27547765,5.0
Burma Burma,18625420,Rad,15715578,5.0
Burma Burma,18625420,Saloni Chandra,505580,4.0
Burma Burma,18625420,Shravan Shetty,39583157,4.0
Burma Burma,18625420,Shanar,47969334,1.0
Burma Burma,18625420,Manish Borundia,38316151,3.0
Burma Burma,18625420,The Grub Trail,43654937,3.0
Burma Burma,18625420,Tejaswee Shrestha,195488,4.0
Burma Burma,18625420,Ayushi Bhardwaj,33278939,5.0
Burma Burma,18625420,Unbridled Eater,36087135,5.0
Burma Burma,18625420,Pulkit Tibrewala,2650098,5.0
Burma Burma,18625420,Richa Khaitan,399373,5.0
Burma Burma,18625420,Harshitha.lachin,2614928,4.0
Burma Burma,18625420,Aruna,480619,4.0
Burma Burma,18625420,Pavan Shetty,30075524,4.0
Burma Burma,18625420,Manjula Deshmukh,8691171,5.0
Burma Burma,18625420,The Bangalore Food Harem,35490899,3.0
Burma Burma,18625420,The Food Stamp,2052670,5.0
Burma Burma,18625420,Parulsharma613.ps,37069498,5.0
Burma Burma,18625420,Sunitha Suresh,570541,4.0
Burma Burma,18625420,Sonia Kakodkar,1386730,5.0
Burma Burma,18625420,Susmitha Veganosaurus,2356320,4.0
Burma Burma,18625420,Nirmal Shah,345562,4.0
Burma Burma,18625420,Debalina Mitra,29641963,5.0
Burma Burma,18625420,Gaurav Tamotia,2406032,5.0
Burma Burma,18625420,Tejasvi Paramkusam,1344761,5.0
Burma Burma,18625420,Sweta Mohapatra,29994416,4.0
Burma Burma,18625420,Amlan Mukerjee,298746,2.0
Burma Burma,18625420,Ayush Mantri,32989625,4.0
Burma Burma,18625420,Travel Food Soul,54432535,5.0
Burma Burma,18625420,Simrun Chopra,2489152,5.0
Burma Burma,18625420,Moulee,27588448,5.0
Burma Burma,18625420,Monica Bhattacharya,396441,4.0
Burma Burma,18625420,Aradhana Wali,30108290,5.0
Burma Burma,18625420,Poonispoon,30305996,4.0
Burma Burma,18625420,Agarwal.priya977,29265870,5.0
Burma Burma,18625420,Avishek Sharma,33454418,5.0
Burma Burma,18625420,Prateek Agarwal,385861,5.0
Burma Burma,18625420,Anashwara M,1148699,4.5
Burma Burma,18625420,Dr Srikanth Parthasarathy ACA ACMA UK PhD,50079870,1.0
Burma Burma,18625420,Akshata Chitlangia,30123355,5.0
Burma Burma,18625420,Khyati Nanda,31771653,4.0
Burma Burma,18625420,Mansee Shah,533798,4.0
Burma Burma,18625420,Ajit Bhaskar,151964,4.0
Burma Burma,18625420,Sahana,38228378,1.5
Burma Burma,18625420,Sunil Jain,32594141,4.0
Burma Burma,18625420,Adarsh Nalam,2316200,2.0
Burma Burma,18625420,Anand Ts,27840157,5.0
Burma Burma,18625420,Neha Arora Bhatia,1681066,5.0
Burma Burma,18625420,Mayuri Govil,1913022,4.0
Burma Burma,18625420,Rudrani GhoshRoy,32634548,5.0
Burma Burma,18625420,Udhay,974500,2.0
Burma Burma,18625420,Rohit Raj,34938080,5.0
Burma Burma,18625420,Sunitha Pai,627916,5.0
Burma Burma,18625420,Rima Chawla,3150106,4.0
Burma Burma,18625420,Jay Nahata,41141698,4.0
Burma Burma,18625420,Priyanka,158640,5.0
Burma Burma,18625420,Parul Goyal,35738955,5.0
Burma Burma,18625420,Snehal Kanodia,3149545,4.0
Burma Burma,18625420,Jishant Gangar,402257,5.0
Burma Burma,18625420,FoodisLife,1984240,5.0
Burma Burma,18625420,FoodieFromDilli,1056900,4.0
Burma Burma,18625420,Nisha Pikle,836073,5.0
Burma Burma,18625420,Adithya Krishnakumar,32759216,4.0
Burma Burma,18625420,ConnosieurFoodie,1069166,3.0
Burma Burma,18625420,Sanjana Malhotra,1849820,5.0
Burma Burma,18625420,FooderThanThou,54070434,2.0
Burma Burma,18625420,Neha Nagpal,35110826,4.0
Burma Burma,18625420,Jagmohan Sharma,656053,5.0
Burma Burma,18625420,Maansi Deepak,36351379,5.0
Burma Burma,18625420,Jaishree Hotchandani,782122,5.0
Burma Burma,18625420,Sonam,48928316,5.0
Burma Burma,18625420,Meghana Potta,36161581,4.0
Burma Burma,18625420,Dark Temptation,1452768,5.0
Burma Burma,18625420,Athira K,1454115,5.0
Burma Burma,18625420,Kaarthick Raman,34000615,3.0
Burma Burma,18625420,Shiva Sharma,7372661,5.0
Burma Burma,18625420,Hungree Woman,47021631,3.0
Burma Burma,18625420,Chinmaya Narasimiah,584386,5.0
Burma Burma,18625420,Pushkar Tripathi,16450759,5.0
Burma Burma,18625420,Hema,34595862,5.0
Burma Burma,18625420,Aakash Upadhyaya,36192263,5.0
Burma Burma,18625420,The UnClichéd,190795,5.0
Burma Burma,18625420,Sarah,14350631,4.0
Burma Burma,18625420,Aditi Vijay,396252,4.0
Burma Burma,18625420,Zeke Lawrence,619622,1.0
Burma Burma,18625420,Chinmay,952299,4.0
Burma Burma,18625420,Hui,47799921,1.0
Burma Burma,18625420,Sharad V,5689301,4.0
Burma Burma,18625420,Natasha Manohar,43404442,5.0
Burma Burma,18625420,Utsahsehgal,43320480,5.0
Burma Burma,18625420,Swathy Ravi,1102101,5.0
Burma Burma,18625420,Soumya Gopi,941830,5.0
Burma Burma,18625420,Hasan Aijaz,201450,4.0
Burma Burma,18625420,Aarti Gupta,2394658,4.0
Burma Burma,18625420,Raj Chakraborty,35310219,5.0
Burma Burma,18625420,NikiJads,519211,4.5
Burma Burma,18625420,Sarthak Gakhar,597538,5.0
